,ids,link
0,1078158148958109696,http://web.archive.org/web/20181227051903/https://twitter.com/VICENTINHOPT/status/1078158148958109696
1,1078263395781173248,http://archive.is/6ZhOb
2,1083529463596544001,http://web.archive.org/web/20190111010303/https://twitter.com/VICENTINHOPT/status/1082348477047365632
3,1097676694612148224,http://archive.vn/ggpuY
4,1099310892372635649,http://archive.vn/oneFK
5,1108455833602527233,http://archive.vn/RC5DV
6,1108485527567826945,http://archive.vn/FCgBs
7,1128209635343777792,http://archive.vn/HdVKp
8,1135679204832493568,http://archive.vn/mNYrt
9,1135911134295351296,http://archive.vn/0i5zl
10,1136270204063952896,http://archive.vn/85MHD
