,ids,link
0,1087822081499320326,http://web.archive.org/web/20190122212005/https://twitter.com/depfabioabreu/status/1087822081499320326
1,1089224294847139840,http://web.archive.org/web/20190126181224/https://twitter.com/depfabioabreu/status/1089224294847139840
2,1089276626402267138,http://web.archive.org/web/20190126214024/https://twitter.com/depfabioabreu/status/1089276626402267138
3,1097963551665328128,http://archive.vn/DTvru
4,1106195315936366593,http://archive.vn/cyl04
5,1107347023584473088,http://archive.vn/5zM6c
6,1108838387744673810,http://archive.vn/k3XCH
7,1109384333230518272,http://archive.vn/v0G3f
8,1109391563401121792,http://archive.vn/nmklu
9,1150882489692512256,http://archive.vn/Wjw2K
