,ids,link
0,1093232386249277440,http://archive.vn/T7t5B
1,1093232700138377216,http://archive.vn/GZ5Oz
2,1095628388864278528,http://archive.vn/jVYtQ
3,1098942517872070660,http://archive.vn/WhsHO
4,1100515841681047552,http://archive.vn/Xe9u6
5,1100817639880953858,http://archive.vn/BUIlA
6,1103665079965442048,http://archive.vn/yCHFe
7,1103702843872157696,http://archive.vn/QIz9f
8,1104899861781057537,http://archive.vn/N47oC
9,1108390728848326663,http://web.archive.org/web/20190320153211/https://twitter.com/MInfraestrutura/status/1108388249045819392
10,1110554753694461952,http://archive.vn/AY5KD
11,1110899209757171713,http://archive.vn/pyQEf
12,1179144621882036224,http://archive.vn/KGXac
13,1199820851597758464,http://web.archive.org/web/20191127224448/https://twitter.com/DrLeonardomt/status/1199820851597758464
14,1255153965349564416,http://web.archive.org/web/20200428151703/https://twitter.com/DrLeonardomt/status/1255153965349564416
15,1258190558679519233,http://web.archive.org/web/20200507002303/https://twitter.com/DrLeonardomt/status/1258190558679519233
