,ids,link
0,1090692806669201411,http://web.archive.org/web/20190130192702/https://twitter.com/newton1510/status/1090692806669201411
1,1093630660982525952,http://archive.vn/9u2Q0
2,1094997211245629440,http://archive.vn/9304W
3,1097930714182500352,http://archive.vn/6vCfL
4,1098371569666179072,http://archive.vn/HRB5F
5,1106272577180307456,http://archive.vn/PUeLX
6,1112803029349253121,http://archive.vn/2qJSb
7,1112832741647794177,http://archive.vn/99xbs
8,1121097650521157632,http://archive.vn/WTZt8
9,1123259785510572033,http://archive.vn/9dCwi
10,1123968421924937729,http://archive.vn/HPSIl
11,1124034442991894528,http://archive.vn/Vypj3
12,1125488377405628424,http://archive.vn/wEj9b
13,1125777286949691392,http://archive.vn/BrYW1
14,1130962880843665410,http://archive.vn/RYXW2
15,1131234983937544194,http://archive.vn/DtRJg
16,1134103738602459138,http://archive.vn/4qVNA
17,1136022764136128517,http://archive.vn/MEyoY
18,1144222936217395201,http://archive.vn/GugYW
19,1164565464586080256,http://archive.vn/odeb0
20,1168530814109401094,http://archive.vn/zA1da
21,1168531730480824320,http://archive.vn/RkgoX
22,1168952052917186562,http://archive.vn/6YrdL
23,1172198724128448517,http://archive.vn/2EQXW
24,1176123180982919175,http://web.archive.org/web/20190923131902/https://twitter.com/MDB_Nacional/status/1176118284082733057
25,1184823065873653760,http://archive.vn/dhQjI
26,1196849934479319041,http://web.archive.org/web/20191119175832/https://twitter.com/newton1510/status/1196849934479319041
27,1197888067354402822,http://web.archive.org/web/20191122144303/https://twitter.com/MTurismo/status/1197877643145859072
