,ids,link
0,1089631503863156736,http://web.archive.org/web/20190127211003/https://twitter.com/pedropaulo/status/1089631503863156736
1,1103417393651609604,http://archive.vn/1xNSf
2,1113645080966049792,http://archive.vn/qyvtf
3,1121522801461137409,http://archive.vn/r6pMn
4,1131763735427731459,http://archive.vn/KmXvM
5,1164695683359739905,http://archive.vn/F0MDa
6,1179253704056344576,http://archive.vn/HwSQZ
7,1184994143858286592,http://archive.vn/5LRNg
8,1186745060672585728,http://archive.vn/WhJo7
9,1187721672973078528,http://archive.vn/A093F
10,1187793307440701441,http://archive.vn/3OCfS
11,1187792941277945857,http://archive.vn/dWvis
12,1190259767207505921,http://archive.vn/Tfnl4
13,1190260561394700289,http://archive.vn/ATYVR
14,1191897794799394816,http://archive.vn/bILIN
15,1198951582743908352,http://web.archive.org/web/20191125132226/https://twitter.com/pedropaulo/status/1198951582743908352
16,1199695096825942016,http://web.archive.org/web/20191127153613/https://twitter.com/pedropaulo/status/1199695096825942016
17,1201802176508702720,http://web.archive.org/web/20191203110035/https://twitter.com/pedropaulo/status/1201802176508702720
18,1201802044748816385,http://web.archive.org/web/20191203111415/https://twitter.com/pedropaulo/status/1201802044748816385
19,1201802530398834689,http://web.archive.org/web/20191203110013/https://twitter.com/pedropaulo/status/1201802530398834689
20,1201805414926561281,http://web.archive.org/web/20191203114123/https://twitter.com/pedropaulo/status/1201805414926561281
21,1201807026793467904,http://web.archive.org/web/20191203111330/https://twitter.com/pedropaulo/status/1201807026793467904
22,1201806897986310144,http://web.archive.org/web/20191203112819/https://twitter.com/pedropaulo/status/1201806897986310144
23,1201807127012167680,http://web.archive.org/web/20191203101626/https://twitter.com/pedropaulo/status/1201807127012167680
24,1202191326697136129,http://web.archive.org/web/20191204114326/https://twitter.com/pedropaulo/status/1202191326697136129
25,1206657857241931784,http://web.archive.org/web/20191216193652/https://twitter.com/pedropaulo/status/1206657857241931784
26,1206657759955083264,http://web.archive.org/web/20191216193736/https://twitter.com/pedropaulo/status/1206657759955083264
27,1206657653155520517,http://web.archive.org/web/20191216193749/https://twitter.com/pedropaulo/status/1206657653155520517
28,1207493915244408832,http://web.archive.org/web/20191219035755/https://twitter.com/pedropaulo/status/1207493915244408832
29,1218169679975501824,http://web.archive.org/web/20200117140608/https://twitter.com/pedropaulo/status/1218169679975501824
30,1225113841446588416,http://web.archive.org/web/20200205175806/https://twitter.com/pedropaulo/status/1225113841446588416
31,1225114000037502979,http://web.archive.org/web/20200205180527/https://twitter.com/pedropaulo/status/1225114000037502979
32,1233383775142383617,http://web.archive.org/web/20200228151038/https://twitter.com/pedropaulo/status/1233383775142383617
