,ids,link
0,1093231765215473667,http://archive.vn/Q9Kkf
1,1106638906848669696,http://archive.vn/76Gdp
2,1106639196532494336,http://archive.vn/huDjE
3,1121189288413204480,http://archive.vn/ZsGR6
4,1123188661246361601,http://archive.vn/NXCfq
5,1128748789995581442,http://archive.vn/g1ajQ
6,1131663815966437376,http://archive.vn/lq20j
7,1201570150681645057,http://web.archive.org/web/20191202183425/https://twitter.com/MarcoBertaiolli/status/1201570150681645057
8,1219998550685294592,http://web.archive.org/web/20200122150649/https://twitter.com/MarcoBertaiolli/status/1219998550685294592
9,1220800267005911041,http://web.archive.org/web/20200124202507/https://twitter.com/MarcoBertaiolli/status/1220800267005911041
10,1227323398717607938,http://web.archive.org/web/20200211201808/https://twitter.com/MarcoBertaiolli/status/1227323398717607938
11,1227359909806780416,http://web.archive.org/web/20200211223922/https://twitter.com/MarcoBertaiolli/status/1227359909806780416
12,1228059161415606274,http://web.archive.org/web/20200213205248/https://twitter.com/MarcoBertaiolli/status/1228059161415606274
13,1239634524100792321,http://web.archive.org/web/20200316193644/https://twitter.com/MarcoBertaiolli/status/1239634524100792321
14,1240836080343138309,http://web.archive.org/web/20200320030924/https://twitter.com/MarcoBertaiolli/status/1240836080343138309
15,1243646845076803587,http://web.archive.org/web/20200327212529/https://twitter.com/MarcoBertaiolli/status/1243646845076803587
16,1245873957963776006,http://web.archive.org/web/20200403005206/https://twitter.com/MarcoBertaiolli/status/1245873957963776006
17,1245873954994208768,http://archive.vn/wip/dELI1
18,1245873952997683201,http://web.archive.org/web/20200403005303/https://twitter.com/MarcoBertaiolli/status/1245873952997683201
19,1245873951827537921,http://web.archive.org/web/20200403013430/https://twitter.com/MarcoBertaiolli/status/1245873951827537921
20,1245873950120382464,http://web.archive.org/web/20200403015906/https://twitter.com/MarcoBertaiolli/status/1245873950120382464
21,1245882044774825986,http://web.archive.org/web/20200403012926/https://twitter.com/MarcoBertaiolli/status/1245882044774825986
22,1245882043361308678,http://web.archive.org/web/20200403012826/https://twitter.com/MarcoBertaiolli/status/1245882043361308678
23,1245882042233036802,http://web.archive.org/web/20200403013106/https://twitter.com/MarcoBertaiolli/status/1245882042233036802
24,1245882040844722176,http://web.archive.org/web/20200403013327/https://twitter.com/MarcoBertaiolli/status/1245882040844722176
25,1245884621293850625,http://web.archive.org/web/20200403013144/https://twitter.com/MarcoBertaiolli/status/1245884621293850625
26,1245884620253560832,http://web.archive.org/web/20200403013404/https://twitter.com/MarcoBertaiolli/status/1245884620253560832
27,1245884619163160580,http://web.archive.org/web/20200403013426/https://twitter.com/MarcoBertaiolli/status/1245884619163160580
28,1245884617955201024,http://web.archive.org/web/20200403014131/https://twitter.com/MarcoBertaiolli/status/1245884617955201024
29,1245884616076124160,http://web.archive.org/web/20200403013429/https://twitter.com/MarcoBertaiolli/status/1245884616076124160
30,1246792684343345158,http://web.archive.org/web/20200405133823/https://twitter.com/MarcoBertaiolli/status/1246792684343345158
31,1253124173343449089,http://web.archive.org/web/20200423005104/https://twitter.com/MarcoBertaiolli/status/1253124173343449089
