,ids,link
0,1075466196965867520,http://archive.is/jexDK
1,1075461107974897665,http://archive.is/IP6z0
2,1075460714763046912,http://archive.is/P8JER
3,1075460623574683654,http://archive.is/rx4gc
4,1075457683065634816,http://archive.is/6E4ze
5,1075457647841894400,http://archive.is/uW0Tx
6,1075455827320938497,http://archive.is/hX6p8
7,1075697463586160640,http://archive.is/LXtJQ
8,1076247636993286145,http://web.archive.org/web/20181221224704/https://twitter.com/CarlosBolsonaro/status/1076238139507777537
9,1076579031091425281,http://web.archive.org/web/20181222204403/https://twitter.com/odiodobem/status/1076491332783357952
10,1076929334399651840,http://web.archive.org/web/20181223195603/https://twitter.com/CarlosBolsonaro/status/1076874958633095168
11,1076930781476470784,http://web.archive.org/web/20181223200224/https://twitter.com/CarlosBolsonaro/status/1076639151955591168
12,1076934798717997056,http://web.archive.org/web/20181223201803/https://twitter.com/CarlosBolsonaro/status/1076839521654882309
13,1077160669768761346,http://web.archive.org/web/20181224111503/https://twitter.com/BolsonaroSP/status/1077160669768761346
14,1078404627849195521,http://web.archive.org/web/20181227213804/https://twitter.com/mjcosta_/status/1078030313559937033
15,1078422322296557570,http://web.archive.org/web/20181227224903/https://twitter.com/BolsonaroSP/status/1078422322296557570
16,1078996954695323648,http://web.archive.org/web/20181229125206/https://twitter.com/CarlosBolsonaro/status/1078733320119296000
17,1079002966831652864,http://web.archive.org/web/20181229131606/https://twitter.com/estadohir4mico/status/1078688029580115968
18,1079004123356372992,http://web.archive.org/web/20181229132131/https://twitter.com/flaviomorgen/status/1078702321306161152
19,1079330189396582400,http://web.archive.org/web/20181230105606/https://twitter.com/DecioNeves/status/1079317312723918848
20,1080315436447739904,http://web.archive.org/web/20190102041106/https://twitter.com/babipaul/status/1080255624481513472
21,1080609665598263296,http://web.archive.org/web/20190102234007/https://twitter.com/BolsonaroSP/status/1080609665598263296
22,1081218578303668227,http://web.archive.org/web/20190104160006/https://twitter.com/CarlosBolsonaro/status/1080078158274224128
23,1082467780606210048,http://web.archive.org/web/20190108024402/https://twitter.com/CarlosBolsonaro/status/1082398855642136578
24,1082467725493051392,http://web.archive.org/web/20190108024426/https://twitter.com/estadohir4mico/status/1082460905735143431
25,1082470554035281921,http://web.archive.org/web/20190108025504/https://twitter.com/CarlosBolsonaro/status/1082441758649339905
26,1082569169885904897,http://archive.vn/eiX0b
27,1083088947398537216,http://web.archive.org/web/20190109195204/https://twitter.com/estadohir4mico/status/1083088469730254848
28,1083383613138391040,http://web.archive.org/web/20190110152308/https://twitter.com/TonhoDrinks/status/1083141407186059268
29,1083478882022494210,http://web.archive.org/web/20190110214227/https://twitter.com/pauloap/status/1083478450948763648
30,1083577149737652224,http://archive.vn/BN8Vw
31,1083710984915693568,http://web.archive.org/web/20190111130404/https://twitter.com/CarlosBolsonaro/status/1083709373778706432
32,1084908471735201792,http://web.archive.org/web/20190115012645/https://twitter.com/leandroruschel/status/1084873008689410048
33,1084871584396046337,http://web.archive.org/web/20190115014903/https://twitter.com/estadohir4mico/status/1084456369267396609
34,1085698587529424897,http://web.archive.org/web/20190117004203/https://twitter.com/leandroruschel/status/1085524403247607809
35,1085905361478000640,http://web.archive.org/web/20190117142403/https://twitter.com/BolsonaroSP/status/1085905361478000640
36,1086008453783605248,http://web.archive.org/web/20190117211307/https://twitter.com/CarlosBolsonaro/status/1085936779214114816
37,1086298005429538822,http://archive.vn/G07cQ
38,1086740707732271105,http://web.archive.org/web/20190119214304/https://twitter.com/CarlosBolsonaro/status/1086695650488709121
39,1087038239704268802,http://web.archive.org/web/20190120172503/https://twitter.com/leandroruschel/status/1086806871778967553
40,1087140515978584065,http://web.archive.org/web/20190121001249/https://twitter.com/pauloap/status/1087033240605650944
41,1087157016651620352,http://web.archive.org/web/20190121011706/https://twitter.com/CarlosBolsonaro/status/1087108817270292480
42,1087270380480405504,http://web.archive.org/web/20190121084825/https://twitter.com/leandroruschel/status/1087154340152909824
43,1087271031855824897,http://web.archive.org/web/20190121085005/https://twitter.com/CarlosBolsonaro/status/1087269981228883968
44,1087341480707006465,http://web.archive.org/web/20190121133003/https://twitter.com/CarlosBolsonaro/status/1087339345172926464
45,1087473442042064896,http://web.archive.org/web/20190121221542/https://twitter.com/Elisoaresss/status/1083383221805551616
46,1087474685816832002,http://web.archive.org/web/20190121222005/https://twitter.com/leandroruschel/status/1087402215294283778
47,1087477146136788993,http://web.archive.org/web/20190121222903/https://twitter.com/BolsonaroSP/status/1087477146136788993
48,1087663600318271488,http://web.archive.org/web/20190122105004/https://twitter.com/jopirax/status/1087655517302992896
49,1087664010797944832,http://web.archive.org/web/20190122105203/https://twitter.com/dimacgarcia/status/1087363307927945217
50,1087680249264029697,http://web.archive.org/web/20190122115602/https://twitter.com/BolsonaroSP/status/1087680249264029697
51,1087727779607703552,http://archive.vn/EyeAO
52,1087740387672948736,http://web.archive.org/web/20190122155504/https://twitter.com/pauloap/status/1087720077024210946
53,1087771715126640642,http://web.archive.org/web/20190122180029/https://twitter.com/CarlosBolsonaro/status/1087663836793065473
54,1087796857290608641,http://web.archive.org/web/20190122194037/https://twitter.com/estadohir4mico/status/1087763037145186305
55,1087852958291841024,http://web.archive.org/web/20190122232303/https://twitter.com/DecioNeves/status/1087852843812487168
56,1088094878674890753,http://archive.vn/kPWgR
57,1088379081689833472,http://web.archive.org/web/20190124101303/https://twitter.com/CarlosBolsonaro/status/1088378315835088896
58,1088491892113842177,http://archive.vn/sRGy4
59,1088582408834871297,http://web.archive.org/web/20190124234103/https://twitter.com/BolsonaroSP/status/1088582408834871297
60,1089315602748063746,http://web.archive.org/web/20190127001503/https://twitter.com/BolsonaroSP/status/1089315602748063746
61,1089898270535700480,http://web.archive.org/web/20190128145003/https://twitter.com/CarlosBolsonaro/status/1089575344863145984
62,1091370983838154752,http://web.archive.org/web/20190201162225/https://twitter.com/reaconaria/status/1091369381240729600
63,1091762937105133570,http://web.archive.org/web/20190202182106/https://twitter.com/BolsonaroSP/status/1091762937105133570
64,1091812024995250177,http://archive.vn/NkxRa
65,1092032238928228352,http://archive.vn/eDwis
66,1092126506875346946,http://web.archive.org/web/20190203182403/https://twitter.com/pauloap/status/1092119124124291073
67,1092230670615826432,http://web.archive.org/web/20190204011803/https://twitter.com/CarlosBolsonaro/status/1092107068306350080
68,1092731748348280832,http://archive.vn/RknyD
69,1093293304932909056,http://archive.vn/WBz9Z
70,1093677696087920640,http://archive.vn/a7qg8
71,1094683535284338689,http://archive.vn/NGY4m
72,1094683483044306944,http://archive.vn/0vEg2
73,1094713916628832256,http://archive.vn/UD4Yc
74,1094719307672633351,http://archive.vn/pgWd6
75,1095079832566878215,http://archive.vn/D8hMr
76,1095122818843463680,http://archive.vn/YDYPi
77,1095256244233953280,http://archive.vn/FKIGd
78,1095729916585357315,http://archive.vn/xrrIa
79,1095730108495773696,http://archive.vn/v53C7
80,1096318201540079616,http://archive.vn/DCL2W
81,1096829163829383175,http://archive.vn/kdylc
82,1096902019678375941,http://archive.vn/WiX8E
83,1097493661334585346,http://archive.vn/OaG0G
84,1097874758862020608,http://archive.vn/2tqgN
85,1097874958947098624,http://archive.vn/q35Fs
86,1098433167873187841,http://archive.vn/iKOHp
87,1098721862895456256,http://archive.vn/UIUh5
88,1098722507425751040,http://archive.vn/3vpfC
89,1098723081403678720,http://archive.vn/gLhkh
90,1098778223134035968,http://archive.vn/fhMJh
91,1099028713600176129,http://archive.vn/mU1iS
92,1099091213385375744,http://archive.vn/ckbE2
93,1099091427244556290,http://archive.vn/lH8Lh
94,1099092717462847489,http://archive.vn/eZcl2
95,1099359199178489857,http://archive.vn/lvaBm
96,1099361347026993152,http://archive.vn/QVuJN
97,1099834802960781312,http://archive.vn/jHHrH
98,1100241085543141376,http://archive.vn/qbDTx
99,1100399355452944384,http://archive.vn/8od9u
100,1100415747317092354,http://archive.vn/QqRcV
101,1100803765681176576,http://archive.vn/4QCBB
102,1100883285742403584,http://archive.vn/M5h8G
103,1101108502192373760,http://archive.vn/lwg6q
104,1101816378502402048,http://archive.vn/tdXCv
105,1103385205207977984,http://archive.vn/IlJrl
106,1103589900887166976,http://archive.vn/30adm
107,1103650602721005568,http://archive.vn/CrMNa
108,1103823948406554624,http://archive.vn/KJC9Z
109,1103989164834467840,http://archive.vn/ueLEv
110,1104111255407783942,http://archive.vn/cFtFe
111,1104264029390938112,http://archive.vn/bK0nX
112,1104504563887951874,http://archive.vn/vRGNf
113,1104880061952462849,http://archive.vn/ZTeBy
114,1104889701041872901,http://archive.vn/qCppW
115,1105561549916307456,http://archive.vn/ydplj
116,1106022413396004864,http://archive.vn/Np1Kh
117,1106029809933697025,http://archive.vn/wbaOO
118,1106366577497333760,http://web.archive.org/web/20190315012908/https://twitter.com/BolsonaroSub/status/1106341262632857600
119,1106388586100940802,http://archive.vn/7sA4X
120,1106584846812569603,http://archive.vn/KshiW
121,1106698000846467072,http://archive.vn/290Xa
122,1107002031729004544,http://archive.vn/WJALx
123,1107135256447070209,http://archive.vn/JwB00
124,1107991474069782534,http://archive.vn/pbZlI
125,1108072043612987393,http://archive.vn/WdiIR
126,1108083468175589377,http://archive.vn/o4YWY
127,1108518318112194560,http://archive.vn/vrzsd
128,1108550270471073792,http://archive.vn/4B3AY
129,1109034687752593408,http://archive.vn/z7eHo
130,1109258613992894464,http://archive.vn/BjV74
131,1110129021113827328,http://archive.vn/wNQvB
132,1110272751485546496,http://archive.vn/T79T7
133,1110387803408527360,http://archive.vn/iQFul
134,1110510058721460224,http://archive.vn/HzwCq
135,1110701939224952832,http://archive.vn/bPxJm
136,1111224113715130368,http://archive.vn/zeH5R
137,1111395890026160130,http://archive.vn/RV9FS
138,1111719528436822016,http://archive.vn/FTmjz
139,1111726013334110209,http://archive.vn/4Hsni
140,1112000539527651330,http://archive.vn/MciVk
141,1112003649851613193,http://archive.vn/FSNUY
142,1112122637021560832,http://archive.vn/t9G27
143,1112391501227663363,http://archive.vn/MMdvw
144,1112839578904350720,http://archive.vn/evQqc
145,1112906419840405504,http://archive.vn/cfXj3
146,1113176896592904192,http://archive.vn/mVyIp
147,1113216443477372928,http://archive.vn/53GC1
148,1114022227253526528,http://archive.vn/4Ac5R
149,1114133719558905856,http://archive.vn/6vlka
150,1114517546559000576,http://archive.vn/fLmlo
151,1120482294043742210,http://archive.vn/J7tId
152,1120483154501033984,http://archive.vn/rbke0
153,1120799492335386625,http://archive.vn/aapXo
154,1121862600571199488,http://web.archive.org/web/20190426194507/https://twitter.com/leandroruschel/status/1121785773131325440
155,1121967972145401862,http://archive.vn/f2hIi
156,1122607805926658048,http://archive.vn/qYijj
157,1122678895810088966,http://archive.vn/WMj7m
158,1123013698350661632,http://archive.vn/nofWr
159,1124744055643045890,http://archive.vn/zoFFh
160,1125085259882737665,http://archive.vn/QezqP
161,1125955617150119936,http://archive.vn/CvNyz
162,1125956928226713600,http://archive.vn/bFyRN
163,1126582263783858180,http://archive.vn/mMvPf
164,1126867944233951234,http://archive.vn/w2iw2
165,1127164933018398720,http://archive.vn/2Kp3y
166,1127608587289755648,http://archive.vn/rzpnK
167,1127650578019045376,http://archive.vn/2DcN4
168,1128817607543525377,http://archive.vn/mJCcZ
169,1129385828633972736,http://archive.vn/nNfHC
170,1129849474917052418,http://archive.vn/li3JM
171,1131662716182114317,http://archive.vn/RbRGc
172,1132117874347335680,http://archive.vn/0eQ3R
173,1132460797911863296,http://archive.vn/ewp28
174,1136078594583793664,http://archive.vn/kUaeX
175,1136933253288529921,http://archive.vn/gLnWA
