,ids,link
0,1081568942425063424,http://web.archive.org/web/20190105151230/https://twitter.com/MarceloFreixo/status/1081568942425063424
1,1083805580723138560,http://web.archive.org/web/20190111192003/https://twitter.com/MarceloFreixo/status/1083805580723138560
2,1083808816611897346,http://web.archive.org/web/20190111193424/https://twitter.com/MarceloFreixo/status/1083808816611897346
3,1085190341546790921,http://web.archive.org/web/20190115150204/https://twitter.com/MarceloFreixo/status/1085190341546790921
4,1087714895561408512,http://archive.vn/tWiPL
5,1088491528857833474,http://archive.vn/PYt43
6,1091117069121323009,http://web.archive.org/web/20190131233303/https://twitter.com/MarceloFreixo/status/1091117069121323009
7,1091323867363270656,http://web.archive.org/web/20190201131545/https://twitter.com/MarceloFreixo/status/1091323867363270656
8,1091348190442520576,http://web.archive.org/web/20190201145102/https://twitter.com/MarceloFreixo/status/1091348190442520576
9,1091404049906352128,http://web.archive.org/web/20190201183302/https://twitter.com/MarceloFreixo/status/1091404049906352128
10,1091419342737158146,http://web.archive.org/web/20190201193402/https://twitter.com/MarceloFreixo/status/1091419342737158146
11,1091421977926160385,http://web.archive.org/web/20190201194607/https://twitter.com/yuriangelss/status/1091421490959052800
12,1091422310215622657,http://web.archive.org/web/20190201194625/https://twitter.com/nunizinho/status/1091422089347825665
13,1091450271992070149,http://web.archive.org/web/20190201213702/https://twitter.com/MarceloFreixo/status/1091450271992070149
14,1092083540207063041,http://archive.vn/8A0Db
15,1092911843465666560,http://archive.vn/Ygauw
16,1092911842312232965,http://archive.vn/zFu5R
17,1094915851323531267,http://archive.vn/PdscX
18,1095003265320787968,http://archive.vn/1cdH7
19,1095342939532738566,http://archive.vn/u8QoO
20,1095418777796337664,http://archive.vn/6qrLS
21,1095738333190344704,http://archive.vn/CnrCw
22,1096055163717124096,http://archive.vn/PS1N8
23,1096446799873826817,http://archive.vn/FRma8
24,1096733321814597633,http://archive.vn/C7xjO
25,1097900494520025088,http://archive.vn/NYblU
26,1098258223033921536,http://archive.vn/QDH1H
27,1098290336785408000,http://archive.vn/3748O
28,1099682388760842240,http://archive.vn/Bs0aN
29,1100044740559556608,http://archive.vn/qRAox
30,1100044739334889472,http://archive.vn/2gUZS
31,1100044738030383105,http://archive.vn/DGfBd
32,1100741221989924864,http://archive.vn/RyXj1
33,1100741219360083970,http://archive.vn/sYhVm
34,1100742801975902208,http://archive.vn/zmJM9
35,1101494707467767813,http://archive.vn/QIZsS
36,1101540745964597248,http://archive.vn/aOTyZ
37,1105564545693765632,http://archive.vn/hUu50
38,1105578602203172865,http://archive.vn/D3eUS
39,1106190448161423360,http://archive.vn/WG0bB
40,1107432158921150464,http://archive.vn/LzXIy
41,1107682498262286336,http://archive.vn/gx9iJ
42,1108054024262205441,http://archive.vn/WFcGy
43,1108080907691405312,http://archive.vn/NZ8S5
44,1108131051245838342,http://archive.vn/kg82d
45,1108136826873802757,http://archive.vn/gTCj7
46,1108339303195860992,http://archive.vn/F2Fqr
47,1108856831038889986,http://archive.vn/StXPn
48,1109066173457547264,http://archive.vn/Yhp3B
