,ids,link
0,1083178854322040832,http://web.archive.org/web/20190110014904/https://twitter.com/geninhozuliani/status/1083178854322040832
1,1083179186091708416,http://web.archive.org/web/20190110015103/https://twitter.com/geninhozuliani/status/1083179186091708416
2,1135237862146924550,http://archive.vn/sXFCp
3,1146194736992178176,http://archive.vn/6Djoh
4,1160570014510006272,http://archive.vn/Yx1gx
5,1161092951759622144,http://archive.vn/LnlHI
6,1168680378372108288,http://archive.vn/fZD4u
7,1169766066983264260,http://archive.vn/ZPlDW
8,1179891966445805569,http://archive.vn/v1llj
9,1184307554211520512,http://archive.vn/cl1gP
10,1189916388527398913,http://archive.vn/jEZjh
11,1190805304096763904,http://archive.vn/4oHER
12,1191810432924897284,http://archive.vn/FekUB
13,1199880736515534848,http://web.archive.org/web/20191128024103/https://twitter.com/geninhozuliani/status/1199880736515534848
14,1242181685049012230,http://web.archive.org/web/20200323201846/https://twitter.com/geninhozuliani/status/1242181685049012230
15,1243264205580623874,http://web.archive.org/web/20200326195134/https://twitter.com/geninhozuliani/status/1243264205580623874
16,1244640615297699840,http://web.archive.org/web/20200330151327/https://twitter.com/geninhozuliani/status/1244640615297699840
17,1250467135559794688,http://web.archive.org/web/20200415170606/https://twitter.com/geninhozuliani/status/1250467135559794688
18,1250916900776919041,http://web.archive.org/web/20200416225331/https://twitter.com/geninhozuliani/status/1250916900776919041
19,1250934690124427264,http://web.archive.org/web/20200416235302/https://twitter.com/geninhozuliani/status/1250934690124427264
