,ids,link
0,1076046909754798080,http://archive.is/e7pRb
1,1076210396283969538,http://archive.is/gTMdE
2,1076263714792321029,http://web.archive.org/web/20181221235103/https://twitter.com/Clauwild1/status/1076190795181498368
3,1076285201507123201,http://web.archive.org/web/20181222011725/https://twitter.com/PeloFimDoPT1/status/1076284288654630917
4,1077227257029189632,http://archive.is/SDl5T
5,1077687138634948609,http://archive.is/n0Kuo
6,1077867250957336577,http://web.archive.org/web/20181226100304/https://twitter.com/CarlosBolsonaro/status/1077865960026066945
7,1078335546685120514,http://archive.is/ip76P
8,1078591037990469633,http://web.archive.org/web/20181228095904/https://twitter.com/estadohir4mico/status/1078387221374349314
9,1079560633027362817,http://web.archive.org/web/20181231021206/https://twitter.com/flaviomorgen/status/1079547709059710978
10,1079707633005801472,http://web.archive.org/web/20181231115606/https://twitter.com/PauloMartins10/status/1079707633005801472
11,1080293040848322560,http://web.archive.org/web/20190102024206/https://twitter.com/PauloMartins10/status/1080293040848322560
12,1080555800970567683,http://web.archive.org/web/20190102200606/https://twitter.com/PauloMartins10/status/1080555800970567683
13,1080607873720352770,http://web.archive.org/web/20190102233306/https://twitter.com/PauloMartins10/status/1080607873720352770
14,1080610435135606785,http://web.archive.org/web/20190102234308/https://twitter.com/leandroruschel/status/1080585902475395072
15,1081120990309113856,http://web.archive.org/web/20190104093205/https://twitter.com/PauloMartins10/status/1081120990309113856
16,1081130708704337920,http://web.archive.org/web/20190104101107/https://twitter.com/DaniloGentili/status/1081130390541217792
17,1081602418041909249,http://web.archive.org/web/20190105172506/https://twitter.com/PauloMartins10/status/1081602418041909249
18,1081953792810201093,http://web.archive.org/web/20190106164106/https://twitter.com/PauloMartins10/status/1081953792810201093
19,1082946086824804352,http://web.archive.org/web/20190109102503/https://twitter.com/PauloMartins10/status/1082946086824804352
20,1082948863567319047,http://web.archive.org/web/20190109103602/https://twitter.com/PauloMartins10/status/1082948863567319047
21,1082954909513863169,http://web.archive.org/web/20190109110031/https://twitter.com/PauloMartins10/status/1082954909513863169
22,1083813533526175744,http://web.archive.org/web/20190111195103/https://twitter.com/PauloMartins10/status/1083813533526175744
23,1083960742041268224,http://archive.vn/qUMn5
24,1085241111243821056,http://web.archive.org/web/20190115182404/https://twitter.com/PauloMartins10/status/1085241111243821056
