,ids,link
0,1182350969406984192,http://archive.vn/2DkEI
1,1182694012957925379,http://archive.vn/lJR5L
2,1189528915372580870,http://archive.vn/iUxn9
3,1189717123704246273,http://archive.vn/BxHsC
4,1190240970060828672,http://archive.vn/pWufY
5,1192042447712460800,http://archive.vn/8ZdbR
6,1193168844174569472,http://web.archive.org/web/20191109141744/https://twitter.com/flavio_garage/status/1193150580581109760
7,1194718844822204416,http://web.archive.org/web/20191113205652/https://twitter.com/leandroruschel/status/1194615243747594241
8,1195035131095982081,http://web.archive.org/web/20191114180206/https://twitter.com/cleberneto/status/1195033603824115713
9,1195376772126261249,http://web.archive.org/web/20191115162405/https://twitter.com/cleberneto/status/1195375885446189057
10,1196123891011338247,http://web.archive.org/web/20191117181429/https://twitter.com/DiegoPessi/status/1195899529322778625
11,1196866556699041792,http://web.archive.org/web/20191119191537/https://twitter.com/adrianodgf/status/1196866556699041792
12,1197206291229360131,http://web.archive.org/web/20191120173410/https://twitter.com/DiegoPessi/status/1197201195133222913
13,1199409694315622401,http://web.archive.org/web/20191126193746/https://twitter.com/wesleymir/status/1199325916058525698
14,1204464891488358407,http://web.archive.org/web/20191210181726/https://twitter.com/wesleymir/status/1204460886326435841
15,1214179592984023040,http://web.archive.org/web/20200106150139/https://twitter.com/adrianodgf/status/1214179592984023040
16,1214184206630293504,http://web.archive.org/web/20200106135827/https://twitter.com/adrianodgf/status/1214184206630293504
17,1214184204679995392,http://web.archive.org/web/20200106135849/https://twitter.com/adrianodgf/status/1214184204679995392
18,1217123438634184706,http://web.archive.org/web/20200114164323/https://twitter.com/adrianodgf/status/1217123438634184706
19,1218534724752363521,http://web.archive.org/web/20200118140504/https://twitter.com/leandroruschel/status/1218338209811267585
20,1229828705545064451,http://web.archive.org/web/20200218181353/https://twitter.com/leandroruschel/status/1229822481248276480
21,1230207020667674625,http://web.archive.org/web/20200219191500/https://twitter.com/PedroSetteC/status/1230206532631089160
22,1230898935859941381,http://web.archive.org/web/20200221165604/https://twitter.com/leandroruschel/status/1230865050489020417
23,1231364957654147072,http://web.archive.org/web/20200223012142/https://twitter.com/adrianodgf/status/1231364957654147072
24,1242444049606377474,http://web.archive.org/web/20200324134431/https://twitter.com/anafischer/status/1242426070147743744
25,1242862365634420736,http://web.archive.org/web/20200325172210/https://twitter.com/Rafael85977207/status/1242851857678118912
26,1243376602827849735,http://web.archive.org/web/20200327032423/https://twitter.com/WinstonLing/status/1243330321812250629
27,1243376485966254081,http://web.archive.org/web/20200327032750/https://twitter.com/WinstonLing/status/1243330300899442691
28,1245478305903579145,http://web.archive.org/web/20200401223645/https://twitter.com/adrianodgf/status/1245478305903579145
29,1246398982705815552,http://web.archive.org/web/20200404112804/https://twitter.com/cleberneto/status/1246271391101575170
30,1246617717836320768,http://web.archive.org/web/20200405024236/https://twitter.com/WinstonLing/status/1246585013040295936
31,1247322242075242497,http://web.archive.org/web/20200407004129/https://twitter.com/WinstonLing/status/1247215840136740864
32,1248416356849963013,http://web.archive.org/web/20200410011244/https://twitter.com/Rafael85977207/status/1248382713863659525
33,1250433392262299650,http://web.archive.org/web/20200415145009/https://twitter.com/IgorEberlim/status/1250260532625465344
34,1251509090200817666,http://web.archive.org/web/20200418154920/https://twitter.com/adrianodgf/status/1251509090200817666
