,ids,link
0,1179349644683419654,http://archive.vn/TpYFb
1,1183490140989210624,http://archive.vn/ej1Lq
2,1184634854736093184,http://archive.vn/dyKrk
3,1186056147721170944,http://archive.vn/PxwrJ
4,1186057695037743104,http://archive.vn/HBFK4
5,1186449393295212546,http://archive.vn/BKUve
6,1186765032497074177,http://archive.vn/gS4o7
7,1187200059789729792,http://archive.vn/J3D8w
8,1188826875336052736,http://archive.vn/JC5gs
9,1190653211490869248,http://archive.vn/VKC1j
10,1197700040464175105,http://web.archive.org/web/20191122022249/https://twitter.com/mcbretas/status/1197700040464175105
11,1198286769059516417,http://web.archive.org/web/20191123171746/https://twitter.com/mcbretas/status/1198286769059516417
12,1198289689482059781,http://web.archive.org/web/20191123172226/https://twitter.com/mcbretas/status/1198289689482059781
13,1198293638704488448,http://web.archive.org/web/20191123174024/https://twitter.com/mcbretas/status/1198293638704488448
14,1198361214725885955,http://web.archive.org/web/20191126101206/https://twitter.com/mcbretas/status/1198361214725885955
15,1198367774394990592,http://archive.vn/B54XS
16,1198713986377641984,http://web.archive.org/web/20191125054744/https://twitter.com/mcbretas/status/1198713986377641984
17,1198719659555590145,http://web.archive.org/web/20191125052345/https://twitter.com/mcbretas/status/1198719659555590145
18,1198725843012456449,http://web.archive.org/web/20191125044027/https://twitter.com/mcbretas/status/1198725843012456449
19,1204107060188766213,http://web.archive.org/web/20191209183504/https://twitter.com/mcbretas/status/1204107060188766213
