,ids,link
0,1094993880171376641,http://archive.vn/CICbQ
1,1135559097292664832,http://archive.vn/hZktI
2,1136407521793650690,http://archive.vn/F3Wqg
3,1138461913543839744,http://web.archive.org/web/20190611150542/https://twitter.com/RodrigoMaia/status/1138461913543839744
4,1138512416722042881,http://archive.vn/oTJZT
5,1175799544950513665,http://web.archive.org/web/20190922160410/https://twitter.com/RodrigoMaia/status/1175799544950513665
6,1187724419818545157,http://archive.vn/Xt08j
7,1202677966519644161,http://web.archive.org/web/20191205211422/https://twitter.com/RodrigoMaia/status/1202677966519644161
8,1212111648661659649,http://web.archive.org/web/20191231204801/https://twitter.com/RodrigoMaia/status/1212111648661659649
9,1219970669204643844,http://web.archive.org/web/20200122131846/https://twitter.com/RodrigoMaia/status/1219970669204643844
10,1224772073123385344,http://web.archive.org/web/20200204192234/https://twitter.com/RodrigoMaia/status/1224772073123385344
11,1231265722615070722,http://web.archive.org/web/20200222173318/https://twitter.com/EmbEspBrasil/status/1231236246497878016
12,1235311417294716928,http://web.archive.org/web/20200304212046/https://twitter.com/RodrigoMaia/status/1235311417294716928
13,1235311415365373960,http://web.archive.org/web/20200304212307/https://twitter.com/RodrigoMaia/status/1235311415365373960
14,1238851470503694337,http://web.archive.org/web/20200321180710/https://twitter.com/RodrigoMaia/status/1238851470503694337
15,1243238596183719938,http://web.archive.org/web/20200326181423/https://twitter.com/RodrigoMaia/status/1243238596183719938
16,1249858041241120770,http://web.archive.org/web/20200414004250/https://twitter.com/RodrigoMaia/status/1249858041241120770
17,1249858037994655745,http://web.archive.org/web/20200414004407/https://twitter.com/RodrigoMaia/status/1249858037994655745
18,1252776648690327563,http://web.archive.org/web/20200422015102/https://twitter.com/RodrigoMaia/status/1252776648690327563
